subjectID	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	dominance_gini_0	diversity_shannon_0	diversity_gini_simpson_0	Faiths_PD_0
LCC1100	46.45803252666601	5.35986481289073	0.9129901298752507	-0.663179965706292	0.6936434122591584	-0.10659723383434506	0.3406398490296879	0.5396261959815781	-0.5531619068585438	0.847745634008702	0.997723869891154	1.6980514241778	0.7640896633222	2.12736869565
LCC1101	32.87619681538427	3.644623983591642	0.7498598969374682	-3.882629755790193	0.6545873838521095	-4.885673943559187	-1.6663817984040545	1.2249693184276036	-2.686221877629857	4.971126684252042	0.997222193266833	1.80974477217719	0.720416231849924	1.46555047795
LCC1102	-31.91005927655618	-4.859123619084746	-0.2528942867673914	-2.029462027448761	0.7365707296746459	-0.06997897203328521	0.8660926414310613	0.7285017974269143	0.4042953253148943	-2.3557602398634807	0.99035783778475	3.13977238671784	0.932626121733211	5.027811868050001
LCC1103	11.175264348798883	0.6637193530075174	0.272568655745085	-0.5408485255737144	0.5263782927171544	-0.1727289026082318	-0.13655889458693554	0.8084602899060139	-0.23239059846001872	-0.7940190346717885	0.995770568964812	2.29100446483679	0.838407849982182	3.32765034885
LCC1104	8.638247508719497	0.41010812011358866	0.2594921627722918	-0.09902528191046349	-1.2552451057495948	0.3122800984977602	-2.069881791765601	2.4234658220853755	0.08988151564394616	1.5908894347812608	0.996719339814865	1.80063849446245	0.645645107458417	3.91096142545
LCC1105	5.622546979639045	0.4893974709777884	-0.9925145580491059	-0.29694681598631667	0.3239812693310793	-0.316158971849689	0.46783384838578396	-1.4295546768185343	-0.12949289152701066	0.07061804355600293	0.9958453432984	2.24577343810662	0.82162034529286	3.19637928505
LCC1106	-0.7381116270651624	-0.739221863943766	0.476404363660428	-0.8973361958529049	0.4590207484120972	-0.1478898036271922	-0.015332112071499386	1.4382515646079046	0.0016976605211560547	-0.807017118813271	0.994940243473433	2.47620839999104	0.867467227336286	3.48310409505
LCC1107	-42.49358705467417	-5.709617819983426	-1.7058231140551885	1.5682660953828047	-2.181592579850899	-1.558628143156566	-3.9924760165870468	-0.2483172009963577	-2.420617465912014	5.2509088028241955	0.989038413975727	3.26016843130504	0.939435193336891	4.019733577149999
LCC1108	-3.2224755203535085	-1.2214117346496547	-2.5393438458960125	2.0269487546977585	-0.4922350968163977	-1.212296459408422	-1.1945675630254966	-2.8663562606252246	0.2843815076908154	0.12138263686159438	0.994538028009107	2.53473294225011	0.863381777205395	4.19697650205
LCC1109	44.88152278556135	5.182345630982019	0.24563420089767762	2.2417698141497775	-0.2835965232580184	0.9772579286074566	-0.36507917953606733	0.46458230568389924	-0.27798044080456574	0.5375001514262682	0.998469583219782	1.12555004943223	0.457582894564657	2.25155175275
LCC1110	-11.910418438388175	-0.6393294964389662	-4.033042033371271	5.34047496372123	-6.696989183228631	9.574734895965921	-13.059207644602207	-1.5280599608936731	0.5246126990463265	-11.719780092321907	0.993330086787798	2.54456805414473	0.818529941367034	3.0372381098500005
LCC1112	53.33597317960507	6.327160782302904	0.9566927813595164	1.0994206221580922	0.15978914820585036	0.725912419794947	0.0835563112242831	0.4372055930212248	-0.3949196832326313	0.648296477318324	0.998991950845427	0.828101214503213	0.407508532842869	1.93590990765
LCC1113	-21.799515077230055	-2.869263825720467	-0.5118708306354051	0.2950822387073474	-0.4213531630399489	3.5440060499739623	-0.13131672767472377	0.2612179738634139	-0.05708386853765905	-1.420098693483787	0.992818661447299	2.81768532883251	0.906711311740239	3.4932366587500003
LCC1114	0.0791172154584748	-0.6504911411971108	0.02325935725803936	-1.258547028753962	-1.1613734404178921	-2.5798104443618333	-0.6652775102695434	0.7633442740336971	-1.2466790523108648	2.166856913399825	0.995024457803604	2.42306382434649	0.860329947976341	3.13772940095
LCC1115	26.24378377713401	2.8218394149587946	0.14155526639772034	0.39431265830134854	0.25732696986501397	0.25088060545073193	0.21518631159792412	0.16919764828162617	0.126464568997907	0.16743454756851917	0.997096969773855	1.9212873136719	0.76960991586092	2.7363660009500004
LCC1116	5.239887214259772	0.005931103444422675	0.8036073248600367	0.5340634970366211	-1.1491275767918627	0.2015318782085423	-0.14991462128782382	0.9974694601966425	0.15750873270862611	-0.7109306768689427	0.995846680029788	2.06685640340635	0.722311935667185	3.21865567565
LCC1117	13.249320909759312	1.0961515606579117	-0.1809550503499509	-1.6098883053689872	0.2355333331618173	-1.5498641359146201	-0.6387598392626481	0.255151508414837	-0.6490986067110697	0.6128853111053842	0.996829745063431	1.66958847905823	0.58991072236108	2.94742381935
LCC1118	-29.057875359487298	-4.1979660091147375	-0.9514816240410214	6.523101274522622	-3.4582608216117476	1.9471233610245187	-4.829770770728556	2.1715809508427326	-1.0980215294189848	-0.3011484312363235	0.99061214649084	3.05703692830842	0.912955886436015	4.12278053245
LCC1119	4.495672391262532	-0.04669568067147696	0.6663464349860558	-1.1229173997843702	0.03733137534280234	0.5121411668519563	-0.1545563068087096	1.480540679774114	-0.31017800293166364	-0.4870604631727501	0.993494545482006	2.75563869105852	0.917752068451016	4.23795673685
LCC1120	4.586490764252939	-0.23282829758045884	-0.7100174862398789	2.304524105299503	-1.1861269922464621	1.7592455646741132	-1.1719580990453093	0.35634365997878337	-0.2666354214041427	-0.14046561602167443	0.995568353451139	2.25370822934978	0.810905875209757	2.49843701035
LCC1121	18.603564508497406	1.835448639118112	-1.2519693741549438	1.7672917545185338	-0.1788412618371066	0.011292335087552377	0.2629164446646232	-1.668481352174714	0.3403100152770849	0.4652733988481812	0.996906332410856	1.88159567079766	0.734644108453871	3.4681900809500004
LCC1122	-20.75914856437583	-3.3102027856123573	2.619721841106087	-2.2832991574236567	1.4334509070249353	0.6554604405416848	0.29914011595442963	1.4895404511159431	0.03528243760111875	-2.203252565925032	0.989981948472899	3.14693562223498	0.926538829573459	4.205167976049999
